,medianHouseValue
1872,231800.0
1873,152300.0
1874,328000.0
1875,146900.0
1876,176500.0
1877,138900.0
1878,318500.0
1879,267200.0
1880,90400.0
1881,174400.0
1882,500001.0
1883,71700.0
1884,196300.0
1885,265000.0
1886,210500.0
1887,500001.0
1888,306400.0
1889,184800.0
1890,241000.0
1891,182500.0
1892,286600.0
1893,52000.0
1894,222500.0
1895,158900.0
1896,148400.0
1897,219000.0
1898,500000.0
1899,61600.0
1900,113600.0
1901,100000.0
1902,191700.0
1903,117200.0
1904,129700.0
1905,76700.0
1906,98400.0
1907,236500.0
1908,48100.0
1909,500000.0
1910,132800.0
1911,276100.0
1912,305600.0
1913,372800.0
1914,97000.0
1915,207100.0
1916,133000.0
1917,500001.0
1918,350000.0
1919,150800.0
1920,178800.0
1921,157700.0
1922,176300.0
1923,159600.0
1924,140600.0
1925,160300.0
1926,160300.0
1927,182800.0
1928,168800.0
1929,156900.0
1930,75500.0
1931,154000.0
1932,73500.0
1933,110700.0
1934,164100.0
1935,243900.0
1936,195800.0
1937,98800.0
1938,243200.0
1939,143500.0
1940,96500.0
1941,114800.0
1942,150500.0
1943,225900.0
1944,239800.0
1945,239400.0
1946,182800.0
1947,232400.0
1948,163400.0
1949,166800.0
1950,140300.0
1951,226700.0
1952,195300.0
1953,160200.0
1954,237500.0
1955,372700.0
1956,219000.0
1957,227700.0
1958,101400.0
1959,59400.0
1960,142600.0
1961,262300.0
1962,156500.0
1963,286600.0
1964,317900.0
1965,102600.0
1966,111300.0
1967,361600.0
1968,406500.0
1969,229000.0
1970,157800.0
1971,255800.0
1972,69400.0
1973,247000.0
1974,168800.0
1975,500001.0
1976,257800.0
1977,79700.0
1978,136500.0
1979,358500.0
1980,161800.0
1981,500001.0
1982,266800.0
1983,500001.0
1984,60200.0
1985,158300.0
1986,103000.0
1987,500001.0
1988,172600.0
1989,127100.0
1990,71900.0
1991,73500.0
1992,150400.0
1993,327200.0
1994,133000.0
1995,253800.0
1996,144100.0
1997,128100.0
1998,111100.0
1999,187500.0
2000,209100.0
2001,203500.0
2002,123200.0
2003,130800.0
2004,235600.0
2005,94200.0
2006,72700.0
2007,500001.0
2008,94900.0
2009,99200.0
2010,161100.0
2011,270900.0
2012,45100.0
2013,198800.0
2014,218200.0
2015,250000.0
2016,146300.0
2017,307200.0
2018,189100.0
2019,155300.0
2020,236500.0
2021,75800.0
2022,166100.0
2023,265600.0
2024,211500.0
2025,233100.0
2026,89300.0
2027,299000.0
2028,195800.0
2029,500001.0
2030,192200.0
2031,146900.0
2032,190900.0
2033,166800.0
2034,232100.0
2035,247900.0
2036,109700.0
2037,165000.0
2038,385000.0
2039,336700.0
2040,314000.0
2041,106200.0
2042,254700.0
2043,275000.0
2044,272900.0
2045,146700.0
2046,58800.0
2047,500001.0
2048,322200.0
2049,374300.0
2050,233100.0
2051,126500.0
2052,137500.0
2053,110600.0
2054,359600.0
2055,175000.0
2056,105000.0
2057,500001.0
2058,63100.0
2059,203500.0
2060,285500.0
2061,350000.0
2062,165900.0
2063,198200.0
2064,228800.0
2065,101200.0
2066,122500.0
2067,139600.0
2068,245500.0
2069,265500.0
2070,279200.0
2071,359300.0
2072,186500.0
2073,101800.0
2074,76500.0
2075,186400.0
2076,74300.0
2077,114200.0
2078,44800.0
2079,77300.0
2080,406300.0
2081,117000.0
2082,113900.0
2083,67500.0
2084,70000.0
2085,373600.0
2086,84200.0
2087,93100.0
2088,196600.0
2089,468000.0
2090,315600.0
2091,129300.0
2092,216900.0
2093,381000.0
2094,298400.0
2095,111500.0
2096,263100.0
2097,500001.0
2098,237700.0
2099,66800.0
2100,500001.0
2101,132700.0
2102,123800.0
2103,241500.0
2104,60300.0
2105,167100.0
2106,183400.0
2107,151500.0
2108,116000.0
2109,104200.0
2110,345900.0
2111,187500.0
2112,402300.0
2113,140500.0
2114,116700.0
2115,81700.0
2116,212500.0
2117,122600.0
2118,310600.0
2119,173200.0
2120,232100.0
2121,84200.0
2122,81700.0
2123,128100.0
2124,500001.0
2125,180600.0
2126,60800.0
2127,96200.0
2128,500001.0
2129,188200.0
2130,399000.0
2131,98100.0
2132,500001.0
2133,248000.0
2134,302100.0
2135,143500.0
2136,288900.0
2137,95000.0
2138,376600.0
2139,253800.0
2140,98700.0
2141,135100.0
2142,146200.0
2143,297400.0
2144,84200.0
2145,208300.0
2146,309700.0
2147,105300.0
2148,173400.0
2149,88700.0
2150,159100.0
2151,89800.0
2152,151400.0
2153,390500.0
2154,116600.0
2155,168800.0
2156,168400.0
2157,88500.0
2158,75000.0
2159,162500.0
2160,270600.0
2161,97000.0
2162,457500.0
2163,92500.0
2164,148800.0
2165,118100.0
2166,267800.0
2167,67300.0
2168,185200.0
2169,101500.0
2170,362500.0
2171,425900.0
2172,60200.0
2173,57900.0
2174,329600.0
2175,121900.0
2176,500001.0
2177,301500.0
2178,145800.0
2179,254800.0
2180,162100.0
2181,325000.0
2182,168100.0
2183,105100.0
2184,236500.0
2185,182900.0
2186,155700.0
2187,166000.0
2188,239900.0
2189,118800.0
2190,222500.0
2191,170500.0
2192,223700.0
2193,217100.0
2194,165600.0
2195,55300.0
2196,146900.0
2197,133800.0
2198,386600.0
2199,68300.0
2200,372200.0
2201,34400.0
2202,81300.0
2203,167600.0
2204,239300.0
2205,129200.0
2206,82800.0
2207,279600.0
2208,143100.0
2209,48100.0
2210,222700.0
2211,227300.0
2212,127900.0
2213,226900.0
2214,333900.0
2215,74600.0
2216,114200.0
2217,179500.0
2218,82100.0
2219,225000.0
2220,303300.0
2221,213200.0
2222,431600.0
2223,256000.0
2224,172000.0
2225,244100.0
2226,213300.0
2227,172100.0
2228,187500.0
2229,70100.0
2230,191500.0
2231,500001.0
2232,149000.0
2233,131100.0
2234,294600.0
2235,175200.0
2236,58600.0
2237,200000.0
2238,121400.0
2239,179700.0
2240,55900.0
2241,138200.0
2242,244000.0
2243,57200.0
2244,158100.0
2245,203900.0
2246,236100.0
2247,389700.0
2248,402500.0
2249,267400.0
2250,214600.0
2251,45000.0
2252,89900.0
2253,87700.0
2254,74100.0
2255,252600.0
2256,450000.0
2257,34200.0
2258,386800.0
2259,115600.0
2260,436400.0
2261,149300.0
2262,189000.0
2263,152300.0
2264,337900.0
2265,436400.0
2266,189400.0
2267,113400.0
2268,166300.0
2269,95700.0
2270,137500.0
2271,53000.0
2272,293800.0
2273,147100.0
2274,276400.0
2275,238600.0
2276,265000.0
2277,45500.0
2278,71900.0
2279,174800.0
2280,301700.0
2281,172500.0
2282,236500.0
2283,311400.0
2284,258700.0
2285,166300.0
2286,143400.0
2287,156300.0
2288,174300.0
2289,203800.0
2290,150600.0
2291,110600.0
2292,232500.0
2293,275400.0
2294,163900.0
2295,78600.0
2296,259600.0
2297,126600.0
2298,79500.0
2299,76000.0
2300,70400.0
2301,446600.0
2302,74200.0
2303,438500.0
2304,125000.0
2305,500001.0
2306,500001.0
2307,94900.0
2308,187200.0
2309,113500.0
2310,500001.0
2311,294400.0
2312,140100.0
2313,158000.0
2314,218800.0
2315,150000.0
2316,421300.0
2317,180300.0
2318,197800.0
2319,91600.0
2320,151900.0
2321,197400.0
2322,335400.0
2323,107500.0
2324,279200.0
2325,297200.0
2326,252600.0
2327,296800.0
2328,181400.0
2329,431800.0
2330,463800.0
2331,325800.0
2332,264500.0
2333,114300.0
2334,125000.0
2335,49500.0
2336,318900.0
2337,186600.0
2338,164300.0
2339,230700.0
2340,81600.0
2341,500001.0
2342,102300.0
2343,154000.0
2344,122400.0
2345,451700.0
2346,332500.0
2347,101800.0
2348,84200.0
2349,97200.0
2350,350000.0
2351,312500.0
2352,286900.0
2353,88900.0
2354,300900.0
2355,57400.0
2356,134900.0
2357,351100.0
2358,93800.0
2359,98300.0
2360,240300.0
2361,72300.0
2362,162500.0
2363,500001.0
2364,340700.0
2365,275800.0
2366,148200.0
2367,96800.0
2368,349000.0
2369,154700.0
2370,127900.0
2371,178200.0
2372,167400.0
2373,122000.0
2374,98600.0
2375,73300.0
2376,71500.0
2377,213200.0
2378,216700.0
2379,474000.0
2380,71000.0
2381,98000.0
2382,179800.0
2383,61600.0
2384,94900.0
2385,127900.0
2386,123100.0
2387,95800.0
2388,117800.0
2389,290000.0
2390,500001.0
2391,234100.0
2392,54400.0
2393,199600.0
2394,158200.0
2395,261900.0
2396,158600.0
2397,111600.0
2398,409700.0
2399,214700.0
2400,248400.0
2401,266400.0
2402,264900.0
2403,216100.0
2404,160400.0
2405,118800.0
2406,183300.0
2407,66700.0
2408,235800.0
2409,104800.0
2410,102300.0
2411,115200.0
2412,161400.0
2413,250000.0
2414,340400.0
2415,154100.0
2416,141200.0
2417,92700.0
2418,441700.0
2419,321200.0
2420,164100.0
2421,194600.0
2422,364200.0
2423,89400.0
2424,191700.0
2425,145800.0
2426,225400.0
2427,394100.0
2428,227300.0
2429,75500.0
2430,220100.0
2431,450000.0
2432,60600.0
2433,100000.0
2434,92600.0
2435,349500.0
2436,271400.0
2437,69200.0
2438,413000.0
2439,281700.0
2440,168200.0
2441,232800.0
2442,167800.0
2443,275000.0
2444,204200.0
2445,98800.0
2446,141700.0
2447,353900.0
2448,225600.0
2449,339000.0
2450,249400.0
2451,127200.0
2452,126600.0
2453,133300.0
2454,184800.0
2455,121000.0
2456,260300.0
2457,230600.0
2458,105200.0
2459,67500.0
2460,76600.0
2461,500001.0
2462,137500.0
2463,150900.0
2464,287500.0
2465,221500.0
2466,88700.0
2467,229800.0
2468,225000.0
2469,123500.0
2470,220900.0
2471,241200.0
2472,112500.0
2473,139900.0
2474,217500.0
2475,257800.0
2476,128600.0
2477,144100.0
2478,265200.0
2479,331200.0
2480,57500.0
2481,149600.0
2482,194200.0
2483,98700.0
2484,164800.0
2485,181300.0
2486,100000.0
2487,167300.0
2488,147500.0
2489,276800.0
2490,236000.0
2491,353400.0
2492,121900.0
2493,178800.0
2494,104200.0
2495,218500.0
2496,500001.0
2497,328100.0
2498,269100.0
2499,70600.0
2500,212800.0
2501,54100.0
2502,68300.0
2503,196900.0
2504,59500.0
2505,282400.0
2506,107200.0
2507,90800.0
2508,238000.0
2509,213900.0
2510,293800.0
2511,274100.0
2512,163900.0
2513,99500.0
2514,95500.0
2515,380000.0
2516,129800.0
2517,138100.0
2518,183900.0
2519,328800.0
2520,245700.0
2521,55900.0
2522,125900.0
2523,65800.0
2524,71400.0
2525,321400.0
2526,277500.0
2527,170800.0
2528,166800.0
2529,336100.0
2530,162200.0
2531,181900.0
2532,268800.0
2533,54200.0
2534,137200.0
2535,500001.0
2536,294700.0
2537,196000.0
2538,119600.0
2539,500001.0
2540,161700.0
2541,224700.0
2542,182900.0
2543,353000.0
2544,147500.0
2545,138500.0
2546,252400.0
2547,73100.0
2548,275000.0
2549,247600.0
2550,145300.0
2551,56700.0
2552,132800.0
2553,154700.0
2554,177500.0
2555,332500.0
2556,196700.0
2557,187300.0
2558,162400.0
2559,355100.0
2560,94100.0
2561,143800.0
2562,57000.0
2563,230700.0
2564,200000.0
2565,334300.0
2566,83800.0
2567,254200.0
2568,274600.0
2569,239700.0
2570,189500.0
2571,283300.0
2572,82900.0
2573,245400.0
2574,500001.0
2575,142600.0
2576,500001.0
2577,325000.0
2578,60900.0
2579,276600.0
2580,180900.0
2581,168900.0
2582,126800.0
2583,174800.0
2584,185300.0
2585,500001.0
2586,239900.0
2587,88800.0
2588,366700.0
2589,142800.0
2590,104900.0
2591,135600.0
2592,319300.0
2593,132500.0
2594,142700.0
2595,130400.0
2596,175900.0
2597,65500.0
2598,177900.0
2599,162500.0
2600,271200.0
2601,262400.0
2602,223000.0
2603,289000.0
2604,121700.0
2605,207900.0
2606,114200.0
2607,218000.0
2608,500001.0
2609,293200.0
2610,74400.0
2611,87500.0
2612,79800.0
2613,500001.0
2614,125000.0
2615,279600.0
2616,92500.0
2617,279100.0
2618,133200.0
2619,186100.0
2620,165500.0
2621,286500.0
2622,123600.0
2623,205600.0
2624,255400.0
2625,112500.0
2626,51700.0
2627,185100.0
2628,166100.0
2629,413900.0
2630,98200.0
2631,500001.0
2632,196300.0
2633,315200.0
2634,193500.0
2635,150800.0
2636,128600.0
2637,91300.0
2638,97600.0
2639,88500.0
2640,79200.0
2641,192400.0
2642,97300.0
2643,128100.0
2644,157600.0
2645,111400.0
2646,114000.0
2647,186900.0
2648,140400.0
2649,267000.0
2650,266700.0
2651,144100.0
2652,243100.0
2653,92800.0
2654,296600.0
2655,115200.0
2656,145500.0
2657,111400.0
2658,328600.0
2659,166700.0
2660,287900.0
2661,52900.0
2662,84500.0
2663,414400.0
2664,118800.0
2665,129500.0
2666,387200.0
2667,241500.0
2668,268800.0
2669,285400.0
2670,368900.0
2671,137500.0
2672,123200.0
2673,177400.0
2674,135800.0
2675,81800.0
2676,475000.0
2677,213500.0
2678,98000.0
2679,324000.0
2680,166300.0
2681,228900.0
2682,257600.0
2683,59000.0
2684,412300.0
2685,98100.0
2686,490800.0
2687,262800.0
2688,267700.0
2689,114200.0
2690,201600.0
2691,72400.0
2692,227500.0
2693,287500.0
2694,208000.0
2695,248700.0
2696,121900.0
2697,486400.0
2698,166900.0
2699,451300.0
2700,334400.0
2701,210900.0
2702,275100.0
2703,106500.0
2704,164300.0
2705,153900.0
2706,320500.0
2707,51700.0
2708,122300.0
2709,209100.0
2710,181300.0
2711,141400.0
2712,340600.0
2713,70400.0
2714,165100.0
2715,52700.0
2716,134500.0
2717,72100.0
2718,53500.0
2719,255800.0
2720,202700.0
2721,273500.0
2722,340000.0
2723,53200.0
2724,142400.0
2725,60400.0
2726,58000.0
2727,122200.0
2728,148100.0
2729,122000.0
2730,49400.0
2731,244400.0
2732,50000.0
2733,183200.0
2734,155700.0
2735,241400.0
2736,293100.0
2737,226700.0
2738,294200.0
2739,112500.0
2740,202000.0
2741,66400.0
2742,332800.0
2743,158500.0
2744,129700.0
2745,137500.0
2746,149000.0
2747,179200.0
2748,182500.0
2749,500001.0
2750,155000.0
2751,295600.0
2752,496400.0
2753,284200.0
2754,482900.0
2755,239900.0
2756,212500.0
2757,134300.0
2758,156700.0
2759,213200.0
2760,310300.0
2761,100800.0
2762,198300.0
2763,81800.0
2764,173800.0
2765,450000.0
2766,229300.0
2767,195700.0
2768,70300.0
2769,127900.0
2770,219700.0
2771,152400.0
2772,230200.0
2773,205600.0
2774,147600.0
2775,336000.0
2776,155400.0
2777,198000.0
2778,464600.0
2779,229100.0
2780,142100.0
2781,353600.0
2782,210000.0
2783,379300.0
2784,224500.0
2785,91500.0
2786,283800.0
2787,69900.0
2788,106900.0
2789,58100.0
2790,248800.0
2791,123700.0
2792,247000.0
2793,71500.0
2794,470000.0
2795,500001.0
2796,148900.0
2797,229900.0
2798,414800.0
2799,116100.0
2800,216000.0
2801,151800.0
2802,500001.0
2803,249200.0
2804,327300.0
2805,85400.0
2806,122500.0
2807,211000.0
2808,184200.0
2809,124700.0
2810,133500.0
2811,93300.0
2812,350000.0
2813,135300.0
2814,227700.0
2815,273100.0
2816,72300.0
2817,125000.0
2818,95500.0
2819,211900.0
2820,245500.0
2821,94600.0
2822,169400.0
2823,61300.0
2824,221900.0
2825,153100.0
2826,141800.0
2827,91200.0
2828,169700.0
2829,462700.0
2830,390500.0
2831,77500.0
2832,326700.0
2833,239200.0
2834,112500.0
2835,214800.0
2836,156300.0
2837,218400.0
2838,271500.0
2839,95600.0
2840,500001.0
2841,219200.0
2842,168500.0
2843,124500.0
2844,302100.0
2845,239400.0
2846,209100.0
2847,166300.0
2848,109800.0
2849,344300.0
2850,387900.0
2851,178300.0
2852,139000.0
2853,209800.0
2854,257000.0
2855,225000.0
2856,254400.0
2857,210000.0
2858,144400.0
2859,330000.0
2860,62000.0
2861,82400.0
2862,373600.0
2863,374200.0
2864,67500.0
2865,221400.0
2866,500001.0
2867,346100.0
2868,439300.0
2869,162500.0
2870,63400.0
2871,234100.0
2872,433300.0
2873,136400.0
2874,124600.0
2875,65400.0
2876,86500.0
2877,176200.0
2878,159500.0
2879,101200.0
2880,488500.0
2881,186200.0
2882,119800.0
2883,278600.0
2884,168600.0
2885,94000.0
2886,112500.0
2887,176600.0
2888,318800.0
2889,180800.0
2890,86200.0
2891,500001.0
2892,164200.0
2893,65000.0
2894,116200.0
2895,303400.0
2896,249100.0
2897,227700.0
2898,217000.0
2899,265700.0
2900,394400.0
2901,95800.0
2902,80000.0
2903,71300.0
2904,112500.0
2905,98500.0
2906,139000.0
2907,122700.0
2908,500001.0
2909,193500.0
2910,350000.0
2911,265000.0
2912,217100.0
2913,129700.0
2914,72500.0
2915,266400.0
2916,234700.0
2917,119300.0
2918,174300.0
2919,141000.0
2920,193500.0
2921,240500.0
2922,126500.0
2923,500001.0
2924,500001.0
2925,286700.0
2926,250900.0
2927,162500.0
2928,393800.0
2929,140800.0
2930,281900.0
2931,111300.0
2932,192500.0
2933,184400.0
2934,154600.0
2935,104000.0
2936,67500.0
2937,87800.0
2938,190700.0
2939,107500.0
2940,174000.0
2941,97500.0
2942,279800.0
2943,93300.0
2944,243800.0
2945,268200.0
2946,120300.0
2947,118200.0
2948,116900.0
2949,261400.0
2950,500001.0
2951,490400.0
2952,270100.0
2953,62200.0
2954,130000.0
2955,259100.0
2956,189200.0
2957,292900.0
2958,208600.0
2959,136700.0
2960,225000.0
2961,233500.0
2962,160000.0
2963,339200.0
2964,500001.0
2965,63200.0
2966,96200.0
2967,263100.0
2968,500001.0
2969,231400.0
2970,279900.0
2971,183000.0
2972,330900.0
2973,150000.0
2974,250900.0
2975,500001.0
2976,120800.0
2977,107200.0
2978,155700.0
2979,152400.0
2980,157500.0
2981,55000.0
2982,151500.0
2983,151700.0
2984,271600.0
2985,346700.0
2986,378100.0
2987,127500.0
2988,178300.0
2989,279700.0
2990,336800.0
2991,47500.0
2992,88500.0
2993,216600.0
2994,361900.0
2995,159800.0
2996,120600.0
2997,361000.0
2998,163100.0
2999,223100.0
3000,174300.0
3001,248100.0
3002,86900.0
3003,268900.0
3004,94100.0
3005,165200.0
3006,175000.0
3007,90900.0
3008,315000.0
3009,174100.0
3010,60300.0
3011,170800.0
3012,137500.0
3013,194500.0
3014,400000.0
3015,62900.0
3016,204300.0
3017,254500.0
3018,195100.0
3019,266000.0
3020,500001.0
3021,497600.0
3022,132300.0
3023,253700.0
3024,79800.0
3025,69900.0
3026,161300.0
3027,84600.0
3028,138200.0
3029,226800.0
3030,27500.0
3031,214600.0
3032,208200.0
3033,186100.0
3034,69400.0
3035,336900.0
3036,206000.0
3037,250000.0
3038,279300.0
3039,145600.0
3040,226100.0
3041,115200.0
3042,73200.0
3043,204200.0
3044,142400.0
3045,500001.0
3046,400000.0
3047,152700.0
3048,114600.0
3049,234900.0
3050,184900.0
3051,77700.0
3052,122500.0
3053,224200.0
3054,209300.0
3055,165500.0
3056,94700.0
3057,288300.0
3058,500001.0
3059,44400.0
3060,274600.0
3061,335600.0
3062,174100.0
3063,191000.0
3064,114100.0
3065,156900.0
3066,115000.0
3067,103100.0
3068,118300.0
3069,43600.0
3070,185200.0
3071,169100.0
3072,90000.0
3073,92400.0
3074,199600.0
3075,227600.0
3076,195800.0
3077,242100.0
3078,455300.0
3079,89300.0
3080,132700.0
3081,431000.0
3082,283800.0
3083,104000.0
3084,193900.0
3085,181700.0
3086,185000.0
3087,471300.0
3088,164700.0
3089,245800.0
3090,162100.0
3091,333300.0
3092,173900.0
3093,146900.0
3094,128800.0
3095,317900.0
3096,279000.0
3097,225600.0
3098,176000.0
3099,175900.0
3100,204100.0
3101,110200.0
3102,341700.0
3103,124200.0
3104,57900.0
3105,350400.0
3106,187900.0
3107,137500.0
3108,146800.0
3109,225000.0
3110,159500.0
3111,162000.0
3112,107300.0
3113,251000.0
3114,101000.0
3115,183100.0
3116,181300.0
3117,327600.0
3118,134800.0
3119,410500.0
3120,140700.0
3121,67200.0
3122,218800.0
3123,229400.0
3124,91200.0
3125,160600.0
3126,190500.0
3127,500001.0
3128,212200.0
3129,435200.0
3130,192200.0
3131,257700.0
3132,88800.0
3133,360000.0
3134,98600.0
3135,204600.0
3136,500000.0
3137,280700.0
3138,162600.0
3139,162700.0
3140,130100.0
3141,226000.0
3142,230600.0
3143,316700.0
3144,253600.0
3145,167200.0
3146,83300.0
3147,182700.0
3148,273600.0
3149,210400.0
3150,182400.0
3151,265500.0
3152,130200.0
3153,235500.0
3154,83300.0
3155,307000.0
3156,259800.0
3157,183700.0
3158,143400.0
3159,442900.0
3160,500001.0
3161,78500.0
3162,143800.0
3163,115800.0
3164,226300.0
3165,350000.0
3166,231200.0
3167,175000.0
3168,172400.0
3169,230700.0
3170,137500.0
3171,126700.0
3172,100600.0
3173,94600.0
3174,144800.0
3175,77600.0
3176,444700.0
3177,189800.0
3178,235600.0
3179,223100.0
3180,219500.0
3181,498800.0
3182,276100.0
3183,197000.0
3184,123100.0
3185,115700.0
3186,94200.0
3187,270500.0
3188,101900.0
3189,77400.0
3190,279500.0
3191,295600.0
3192,60600.0
3193,412500.0
3194,262500.0
3195,225000.0
3196,137500.0
3197,184100.0
3198,422700.0
3199,283200.0
3200,210200.0
3201,248900.0
3202,264200.0
3203,204200.0
3204,68000.0
3205,52100.0
3206,89200.0
3207,332200.0
3208,67200.0
3209,116400.0
3210,365800.0
3211,131300.0
3212,131300.0
3213,303900.0
3214,313800.0
3215,438800.0
3216,162500.0
3217,81900.0
3218,76800.0
3219,72800.0
3220,247800.0
3221,162500.0
3222,227800.0
3223,217600.0
3224,367400.0
3225,118800.0
3226,184400.0
3227,125000.0
3228,269900.0
3229,156300.0
3230,194500.0
3231,141600.0
3232,170700.0
3233,197600.0
3234,184500.0
3235,254200.0
3236,250000.0
3237,336400.0
3238,80800.0
3239,334900.0
3240,147100.0
3241,380400.0
3242,187500.0
3243,137500.0
3244,182200.0
3245,500001.0
3246,202300.0
3247,92700.0
3248,54100.0
3249,78300.0
3250,500001.0
3251,87500.0
3252,69000.0
3253,268400.0
3254,89100.0
3255,85800.0
3256,264800.0
3257,80100.0
3258,186500.0
3259,179800.0
3260,110000.0
3261,244100.0
3262,220400.0
3263,495600.0
3264,180500.0
3265,350000.0
3266,175200.0
3267,89600.0
3268,199600.0
3269,306700.0
3270,310900.0
3271,83400.0
3272,292000.0
3273,100200.0
3274,165600.0
3275,232600.0
3276,102000.0
3277,73700.0
3278,143800.0
3279,500001.0
3280,483600.0
3281,156800.0
3282,219000.0
3283,55000.0
3284,273100.0
3285,318500.0
3286,62300.0
3287,125000.0
3288,111500.0
3289,89600.0
3290,67000.0
3291,105000.0
3292,353500.0
3293,105900.0
3294,295300.0
3295,55000.0
3296,500001.0
3297,227900.0
3298,261500.0
3299,161700.0
3300,500001.0
3301,282700.0
3302,211900.0
3303,229100.0
3304,374200.0
3305,111400.0
3306,162500.0
3307,115700.0
3308,398600.0
3309,42500.0
3310,84400.0
3311,166800.0
3312,57400.0
3313,203200.0
3314,248000.0
3315,226400.0
3316,55000.0
3317,485300.0
3318,165000.0
3319,47700.0
3320,179500.0
3321,309000.0
3322,136100.0
3323,178700.0
3324,114800.0
3325,350000.0
3326,113700.0
3327,285600.0
3328,244900.0
3329,100300.0
3330,84500.0
3331,46700.0
3332,366700.0
3333,76200.0
3334,158000.0
3335,181900.0
